x,y
0,5254.65625
1728,3579.177734375
3456,3775.238037109375
5184,4136.6953125
6912,4394.60400390625
8640,3702.50830078125
10368,3451.141845703125
12096,3370.47900390625
13824,3371.978759765625
15552,3380.586181640625
17280,3385.121826171875
19008,3358.4052734375
20736,3272.89892578125
22464,3226.84912109375
24192,3166.90283203125
25920,3112.65185546875
27648,3133.181640625
29376,3079.409912109375
31104,2927.36328125
32832,2889.314208984375
34560,2999.237060546875
36288,2966.231201171875
38016,4559.73388671875
39744,3811.80615234375
41472,2938.62548828125
43200,2730.5751953125
44928,2662.822509765625
46656,2624.97216796875
48384.00000000001,2621.35693359375
50112,2600.618896484375
51840,2426.54052734375
53568,2271.441162109375
55296,2337.9755859375
57024,2370.21875
58752.00000000001,2388.623291015625
60479.99999999999,2401.058837890625
62208,2404.44677734375
63936,2413.03173828125
65664,2478.785400390625
67392,2537.75341796875
69120,2589.34130859375
70848,2631.118408203125
72576,2665.46533203125
74304,4774.43212890625
76032,3489.478271484375
77760,2808.2392578125
79488,2687.839111328125
81216,2681.24169921875
82944,2678.025390625
84672,2662.926513671875
86400,2653.445556640625
88128,2657.00732421875
89856,2666.663330078125
91584,2685.07275390625
93312,2726.5595703125
95040.00000000001,2790.008544921875
96768.00000000001,2839.457763671875
98495.99999999999,2885.27978515625
100224,2930.853759765625
101952,2953.062744140625
103680,2922.930419921875
105408,2893.42822265625
107136,2868.93505859375
108864,2865.348876953125
110592,4315.6845703125
112320,3233.664794921875
114048,2753.224853515625
115776,2690.068115234375
117504,2738.3330078125
119232,2720.81591796875
120960,2674.51025390625
122688,2621.591796875
124416,4376.69189453125
126144,3472.03076171875
127872,2508.4130859375
129600,2274.595947265625
131328,2278.59326171875
133056,2341.312255859375
134784,2508.027099609375
136512,2602.915771484375
138240,2515.31494140625
139968,2471.389404296875
141696,2425.346435546875
143424,2403.680419921875
145152,2541.073974609375
146880,2775.630859375
148608,2965.87548828125
150336,3142.9921875
152064,3175.990478515625
153792,3200.43701171875
155520,3271.0625
157248,3338.556884765625
158976,3416.22509765625
160704,4691.978515625
162432,3059.399658203125
164160,3342.0947265625
165888,2775.822265625
167616,2673.8046875
169344,2796.292724609375
171072,2533.90966796875
172800,2390.8818359375
