#1
double Tset(8760, 2)
3600	294.15
7200	294.15
10800	294.15
14400	294.15
18000	294.15
21600	294.15
25200	294.15
28800	294.15
32400	294.15
36000	294.15
39600	294.15
43200	294.15
46800	294.15
50400	294.15
54000	294.15
57600	294.15
61200	294.15
64800	294.15
68400	294.15
72000	294.15
75600	294.15
79200	294.15
82800	294.15
86400	294.15
90000	294.15
93600	294.15
97200	294.15
100800	294.15
104400	294.15
108000	294.15
111600	294.15
115200	294.15
118800	294.15
122400	294.15
126000	294.15
129600	294.15
133200	294.15
136800	294.15
140400	294.15
144000	294.15
147600	294.15
151200	294.15
154800	294.15
158400	294.15
162000	294.15
165600	294.15
169200	294.15
172800	294.15
176400	294.15
180000	294.15
183600	294.15
187200	294.15
190800	294.15
194400	294.15
198000	294.15
201600	294.15
205200	294.15
208800	294.15
212400	294.15
216000	294.15
219600	294.15
223200	294.15
226800	294.15
230400	294.15
234000	294.15
237600	294.15
241200	294.15
244800	294.15
248400	294.15
252000	294.15
255600	294.15
259200	294.15
262800	294.15
266400	294.15
270000	294.15
273600	294.15
277200	294.15
280800	294.15
284400	294.15
288000	294.15
291600	294.15
295200	294.15
298800	294.15
302400	294.15
306000	294.15
309600	294.15
313200	294.15
316800	294.15
320400	294.15
324000	294.15
327600	294.15
331200	294.15
334800	294.15
338400	294.15
342000	294.15
345600	294.15
349200	294.15
352800	294.15
356400	294.15
360000	294.15
363600	294.15
367200	294.15
370800	294.15
374400	294.15
378000	294.15
381600	294.15
385200	294.15
388800	294.15
392400	294.15
396000	294.15
399600	294.15
403200	294.15
406800	294.15
410400	294.15
414000	294.15
417600	294.15
421200	294.15
424800	294.15
428400	294.15
432000	294.15
435600	294.15
439200	294.15
442800	294.15
446400	294.15
450000	294.15
453600	294.15
457200	294.15
460800	294.15
464400	294.15
468000	294.15
471600	294.15
475200	294.15
478800	294.15
482400	294.15
486000	294.15
489600	294.15
493200	294.15
496800	294.15
500400	294.15
504000	294.15
507600	294.15
511200	294.15
514800	294.15
518400	294.15
522000	294.15
525600	294.15
529200	294.15
532800	294.15
536400	294.15
540000	294.15
543600	294.15
547200	294.15
550800	294.15
554400	294.15
558000	294.15
561600	294.15
565200	294.15
568800	294.15
572400	294.15
576000	294.15
579600	294.15
583200	294.15
586800	294.15
590400	294.15
594000	294.15
597600	294.15
601200	294.15
604800	294.15
608400	294.15
612000	294.15
615600	294.15
619200	294.15
622800	294.15
626400	294.15
630000	294.15
633600	294.15
637200	294.15
640800	294.15
644400	294.15
648000	294.15
651600	294.15
655200	294.15
658800	294.15
662400	294.15
666000	294.15
669600	294.15
673200	294.15
676800	294.15
680400	294.15
684000	294.15
687600	294.15
691200	294.15
694800	294.15
698400	294.15
702000	294.15
705600	294.15
709200	294.15
712800	294.15
716400	294.15
720000	294.15
723600	294.15
727200	294.15
730800	294.15
734400	294.15
738000	294.15
741600	294.15
745200	294.15
748800	294.15
752400	294.15
756000	294.15
759600	294.15
763200	294.15
766800	294.15
770400	294.15
774000	294.15
777600	294.15
781200	294.15
784800	294.15
788400	294.15
792000	294.15
795600	294.15
799200	294.15
802800	294.15
806400	294.15
810000	294.15
813600	294.15
817200	294.15
820800	294.15
824400	294.15
828000	294.15
831600	294.15
835200	294.15
838800	294.15
842400	294.15
846000	294.15
849600	294.15
853200	294.15
856800	294.15
860400	294.15
864000	294.15
867600	294.15
871200	294.15
874800	294.15
878400	294.15
882000	294.15
885600	294.15
889200	294.15
892800	294.15
896400	294.15
900000	294.15
903600	294.15
907200	294.15
910800	294.15
914400	294.15
918000	294.15
921600	294.15
925200	294.15
928800	294.15
932400	294.15
936000	294.15
