x,y
-0.001,293.4431438903808
0.001,293.4431438903808
8640.001,286.092447265625
17279.99941873718,285.8795881737224
25919.999,286.6834001770019
34559.999,287.5404880981445
43199.999,287.9830689086913
51839.999,288.4789561462403
60479.999,288.7487569274903
60480.001,288.7487569274903
69120.001,288.3604295349121
77760.00078497495,288.2047258949883
86399.99900000001,288.223482421875
95039.999,288.2432775878906
95040.001,288.2432775878906
103679.9990592661,288.2277591587592
112319.999,288.7359267272949
120959.999,289.1852892150879
129599.999,289.731672454834
129600.001,289.731672454834
138240.001,289.3025022583007
146880.001,289.119213684082
155520.001,288.5149418029785
164160.001,288.2960036010743
172800.0003953117,288.0869324487143
181439.999,288.1775380859375
181440.001,288.1775380859375
190080.001,287.9304650878906
198719.9995650359,287.6781989554716
207359.999,288.3188535766601
215999.999,289.1276449584961
224639.999,289.1888022460938
224640.001,289.1888022460938
233280.001,288.9170463867188
241920.001,288.4790477905274
250559.9998648124,288.3161653656389
259199.999,288.5299714660645
267839.999,288.6456265563965
276479.999,288.7666581115723
276480.001,288.7666581115723
285119.9990997314,288.7468324018214
293759.999,289.1245901489257
302399.999,289.3418176574707
311039.999,289.5102598571777
319679.999,289.6552411193848
319680.001,289.6552411193848
328319.9993527239,289.6144899674863
336959.999,289.8048045959472
345599.999,289.8575611572265
354239.999,289.9108981323243
362879.999,289.9722998046875
371519.999,290.270143737793
371520.001,290.270143737793
380160.0009892904,290.0998992006504
388799.999,290.1008156433106
397439.999,290.1306305847168
406079.999,290.1598956604004
406080.001,290.1598956604004
414720.0004170194,290.0062692974753
423359.999,290.0694732971191
431999.999,290.1148983154297
440639.999,290.2276513366699
449279.999,290.3330422668457
457919.999,290.6888053894043
466559.9990000001,290.7074702758788
475199.9990000001,290.7464190979004
475200.001,290.7464190979004
483840.001,290.7148629150391
492480.0009999999,290.6911881408691
501120.0000502142,290.5340182057541
509759.999,290.6761584777832
518399.999,290.6924711608887
527039.999,290.7782807617187
527040.0009999999,290.7782807617187
535679.9992382663,290.740676063576
544319.9990000001,291.018724822998
544320.001,291.018724822998
552959.9995664818,291.0017400846052
561599.9990000001,291.0447212524414
561600.001,291.0447212524414
570240.001,291.0420330200195
578880.001,291.0105379333496
587520.001,290.2795220031738
596160.0009999999,290.1582766113281
604800.0004102115,289.988673595562
613439.999,290.059606262207
613440.0009999999,290.059606262207
622079.9992755441,290.0003735164609
630719.999,290.3710746459961
639359.999,290.551674987793
647999.9990000001,290.6674522705078
648000.0009999999,290.6674522705078
656640.0002675951,290.5227459534287
665279.9990000001,290.6063560791015
665280.001,290.6063560791015
673920.0005444009,290.2971482706994
682559.9990000001,290.388364868164
691199.9990000001,290.3889758300782
699839.9990000001,290.5057306518555
699840.001,290.5057306518555
708479.9990189386,290.5016983041472
717119.999,290.9235064086914
725759.999,290.9649296264649
725760.0009999999,290.9649296264649
734400.0009999999,290.9329763183594
743040.0009999999,290.6631755371094
751680.0009999999,290.5982302856445
760320.001,290.1985084533691
768960.001,290.0985856323243
777599.9996416541,290.0549629585183
786239.9990000001,290.1473098449707
786240.001,290.1473098449707
794879.9993901995,290.0556044787564
803519.9990000001,290.4339426269531
812159.999,290.4510801086426
820799.999,290.6508341064453
829439.999,290.8542538757324
829440.0009999999,290.8542538757324
838080.0009999999,290.7089976806641
846719.999981905,290.4263667325226
855359.999,290.7194145812988
863999.9990000001,290.8429510803223
864000.001,290.8429510803223
