#1
double SGReady(49,2)
#C1 Time in seconds. Beginning of a year is 0s.
#C3 SG-Ready signal between 1 and 4
0	2
1800	2
3600	2
5400	2
7200	2
9000	2
10800	2
12600	2
14400	2
16200	2
18000	2
19800	2
21600	2
23400	2
25200	2
27000	2
28800	2
30600	2
32400	2
34200	2
36000	2
37800	2
39600	1
41400	1
43200	1
45000	1
46800	2
48600	2
50400	2
52200	2
54000	2
55800	2
57600	2
59400	2
61200	1
63000	1
64800	1
66600	1
68400	2
70200	2
72000	2
73800	2
75600	2
77400	2
79200	2
81000	2
82800	2
84600	2
86400	2
