x,y
0,293.1499938964844
1728,288.4315185546875
3456,289.0533142089844
5184,289.4763488769531
6912,289.7379455566406
8640,289.7709045410156
10368,289.7272033691406
12096,289.6697692871094
13824,289.6585998535156
15552,289.6763916015625
17280,289.6992492675781
19008,289.7330017089844
20736,289.7799377441406
22464,289.9088745117188
24192,290.2288208007812
25920,290.5731811523438
27648,290.8346252441406
29376,291.0953979492188
31104,291.3302001953125
32832,291.649169921875
34560,291.9291687011719
36288,292.2660217285156
38016,292.5831298828125
39744,292.6678161621094
41472,292.5282592773438
43200,292.508544921875
44928,292.4407958984375
46656,292.3382568359375
48384.00000000001,292.3891906738281
50112,292.4904174804688
51840,292.6206359863281
53568,292.7573852539062
55296,292.8229064941406
57024,292.8549499511719
58752.00000000001,292.8389892578125
60479.99999999999,292.8096923828125
62208,292.7760620117188
63936,292.72607421875
65664,292.6541137695312
67392,292.533447265625
69120,292.4402160644531
70848,292.4512023925781
72576,292.4609375
74304,292.4546813964844
76032,292.4492492675781
77760,292.4001159667969
79488,292.3547058105469
81216,292.3724365234375
82944,292.3921813964844
84672,292.3907165527344
86400,292.3852844238281
88128,292.3987426757812
89856,292.4188842773438
91584,292.43896484375
93312,292.4562072753906
95040.00000000001,292.4719543457031
96768.00000000001,292.4861450195312
98495.99999999999,292.5002746582031
100224,292.5153503417969
101952,292.5317993164062
103680,292.5498657226562
105408,292.5679626464844
107136,292.5859680175781
108864,292.6844177246094
110592,292.9297485351562
112320,293.1461181640625
114048,293.2649230957031
115776,293.3713989257812
117504,293.4513549804688
119232,293.6373901367188
120960,293.8379516601562
122688,293.9966125488281
124416,294.0855712890625
126144,293.8547668457031
127872,293.4989624023438
129600,293.30615234375
131328,293.2100219726562
133056,293.1661682128906
134784,293.1529541015625
136512,293.1503601074219
138240,293.1580810546875
139968,293.15625
141696,293.1485595703125
143424,293.1464538574219
145152,293.1463928222656
146880,293.14794921875
148608,293.1428833007812
150336,293.14013671875
152064,293.1162109375
153792,293.0915222167969
155520,293.0960083007812
157248,293.1191101074219
158976,293.1270751953125
160704,293.1238403320312
162432,293.1216735839844
164160,293.1221923828125
165888,293.1170654296875
167616,293.124755859375
169344,293.1300659179688
171072,293.1202087402344
172800,293.1152954101562
