#1
double DHWCalc(21604, 5)
#time_in_s	1_Q_flow_	2_m_flow_	3_T_set_	4_T_set_
6295680.0	11296.8	0.09	40	40
6295740.0	0.0	0.0	40	40
6296400.0	13388.800000000001	0.10666666666666667	40	40
6296460.0	0.0	0.0	40	40
6296940.0	10669.2	0.085	40	40
6297000.0	0.0	0.0	40	40
6297120.0	12552.000000000002	0.1	40	40
6297180.0	0.0	0.0	40	40
6298380.0	10041.6	0.08	40	40
6298440.0	0.0	0.0	40	40
6299820.0	17363.6	0.13833333333333334	40	40
6299880.0	0.0	0.0	40	40
6330900.0	16945.2	0.135	40	40
6330960.0	0.0	0.0	40	40
6331080.0	18618.8	0.14833333333333334	40	40
6331140.0	0.0	0.0	40	40
6331260.0	21338.4	0.17	40	40
6331320.0	0.0	0.0	40	40
6332160.0	20292.399999999998	0.16166666666666665	40	40
6332220.0	13598.000000000002	0.10833333333333334	40	40
6332280.0	0.0	0.0	40	40
6333840.0	16945.2	0.135	40	40
6333900.0	0.0	0.0	40	40
6333960.0	15480.8	0.12333333333333334	40	40
6334020.0	0.0	0.0	40	40
6343620.0	13598.000000000002	0.10833333333333334	40	40
6343680.0	0.0	0.0	40	40
6344700.0	22175.199999999997	0.17666666666666667	40	40
6344760.0	0.0	0.0	40	40
6350940.0	15690.0	0.125	40	40
6351000.0	0.0	0.0	40	40
6353580.0	13388.800000000001	0.10666666666666667	40	40
6353640.0	0.0	0.0	40	40
6353820.0	19246.399999999998	0.15333333333333332	40	40
6353880.0	0.0	0.0	40	40
6355380.0	17572.800000000003	0.14	40	40
6355440.0	0.0	0.0	40	40
6358620.0	18409.6	0.14666666666666667	40	40
6358680.0	0.0	0.0	40	40
6361260.0	14225.6	0.11333333333333333	40	40
6361320.0	0.0	0.0	40	40
6364860.0	17991.2	0.14333333333333334	40	40
6364920.0	0.0	0.0	40	40
6374640.0	13598.000000000002	0.10833333333333334	40	40
6374700.0	0.0	0.0	40	40
6374820.0	17363.6	0.13833333333333334	40	40
6374880.0	0.0	0.0	40	40
6374940.0	13807.2	0.11	40	40
6375000.0	0.0	0.0	40	40
6375180.0	17782.0	0.14166666666666666	40	40
6375240.0	0.0	0.0	40	40
6376080.0	15899.2	0.12666666666666668	40	40
6376140.0	0.0	0.0	40	40
6377100.0	17154.399999999998	0.13666666666666666	40	40
6377160.0	0.0	0.0	40	40
6380460.0	24894.800000000003	0.19833333333333333	40	40
6380520.0	0.0	0.0	40	40
6380820.0	16108.399999999998	0.12833333333333333	40	40
6380880.0	0.0	0.0	40	40
6380940.0	15271.6	0.12166666666666667	40	40
6381000.0	0.0	0.0	40	40
6383580.0	18828.0	0.15	40	40
6383640.0	0.0	0.0	40	40
6383760.0	16526.8	0.13166666666666665	40	40
6383820.0	0.0	0.0	40	40
6384600.0	20292.399999999998	0.16166666666666665	40	40
6384660.0	0.0	0.0	40	40
6393000.0	21338.4	0.17	40	40
6393060.0	0.0	0.0	40	40
6393480.0	17363.6	0.13833333333333334	40	40
6393540.0	0.0	0.0	40	40
6417180.0	16736.0	0.13333333333333333	40	40
6417240.0	0.0	0.0	40	40
6419400.0	17363.6	0.13833333333333334	40	40
6419460.0	0.0	0.0	40	40
6420300.0	12552.000000000002	0.1	40	40
6420360.0	0.0	0.0	40	40
6421560.0	17154.399999999998	0.13666666666666666	40	40
6421620.0	0.0	0.0	40	40
6422520.0	19246.399999999998	0.15333333333333332	40	40
6422580.0	0.0	0.0	40	40
6430980.0	13807.2	0.11	40	40
6431040.0	0.0	0.0	40	40
6432360.0	15899.2	0.12666666666666668	40	40
6432420.0	0.0	0.0	40	40
6433740.0	21965.999999999996	0.175	40	40
6433800.0	0.0	0.0	40	40
6438780.0	17154.399999999998	0.13666666666666666	40	40
6438840.0	0.0	0.0	40	40
6442560.0	16736.0	0.13333333333333333	40	40
6442620.0	0.0	0.0	40	40
6453720.0	8995.6	0.07166666666666667	40	40
6453780.0	0.0	0.0	40	40
6458220.0	15271.6	0.12166666666666667	40	40
6458280.0	0.0	0.0	40	40
6458400.0	17363.6	0.13833333333333334	40	40
6458460.0	0.0	0.0	40	40
6458700.0	15271.6	0.12166666666666667	40	40
6458760.0	0.0	0.0	40	40
6460260.0	21547.6	0.17166666666666666	40	40
6460320.0	0.0	0.0	40	40
6461880.0	11087.599999999999	0.08833333333333333	40	40
6461940.0	0.0	0.0	40	40
6464700.0	13598.000000000002	0.10833333333333334	40	40
6464760.0	0.0	0.0	40	40
6467100.0	9204.8	0.07333333333333333	40	40
6467160.0	0.0	0.0	40	40
6470700.0	13388.800000000001	0.10666666666666667	40	40
6470760.0	0.0	0.0	40	40
6471420.0	20292.399999999998	0.16166666666666665	40	40
6471480.0	0.0	0.0	40	40
6481380.0	15271.6	0.12166666666666667	40	40
6481440.0	0.0	0.0	40	40
6505440.0	23639.6	0.18833333333333332	40	40
6505500.0	0.0	0.0	40	40
6506580.0	19246.399999999998	0.15333333333333332	40	40
6506640.0	0.0	0.0	40	40
6507180.0	32007.600000000002	0.255	40	40
6507240.0	0.0	0.0	40	40
6508140.0	14434.800000000001	0.115	40	40
6508200.0	0.0	0.0	40	40
6508500.0	20292.399999999998	0.16166666666666665	40	40
6508560.0	14434.800000000001	0.115	40	40
6508620.0	0.0	0.0	40	40
6510780.0	16945.2	0.135	40	40
6510840.0	0.0	0.0	40	40
6510900.0	23012.0	0.18333333333333332	40	40
6510960.0	0.0	0.0	40	40
6514140.0	17363.6	0.13833333333333334	40	40
6514200.0	0.0	0.0	40	40
6514260.0	19246.399999999998	0.15333333333333332	40	40
6514320.0	0.0	0.0	40	40
6515100.0	17782.0	0.14166666666666666	40	40
6515160.0	0.0	0.0	40	40
6517800.0	19037.2	0.15166666666666667	40	40
6517860.0	0.0	0.0	40	40
6518160.0	15899.2	0.12666666666666668	40	40
6518220.0	0.0	0.0	40	40
6520080.0	16736.0	0.13333333333333333	40	40
6520140.0	0.0	0.0	40	40
6524160.0	11087.599999999999	0.08833333333333333	40	40
6524220.0	0.0	0.0	40	40
6525780.0	21338.4	0.17	40	40
6525840.0	0.0	0.0	40	40
6527040.0	13179.6	0.105	40	40
6527100.0	0.0	0.0	40	40
6529500.0	30124.8	0.24	40	40
6529560.0	0.0	0.0	40	40
6530640.0	16108.399999999998	0.12833333333333333	40	40
6530700.0	0.0	0.0	40	40
6536700.0	17782.0	0.14166666666666666	40	40
6536760.0	0.0	0.0	40	40
6536820.0	13388.800000000001	0.10666666666666667	40	40
6536880.0	0.0	0.0	40	40
6537240.0	21338.4	0.17	40	40
6537300.0	0.0	0.0	40	40
6538200.0	13179.6	0.105	40	40
6538260.0	0.0	0.0	40	40
6540480.0	18618.8	0.14833333333333334	40	40
6540540.0	0.0	0.0	40	40
6540600.0	14644.0	0.11666666666666667	40	40
6540660.0	0.0	0.0	40	40
6540960.0	15271.6	0.12166666666666667	40	40
6541020.0	0.0	0.0	40	40
6550440.0	22593.6	0.18	40	40
6550500.0	0.0	0.0	40	40
6550560.0	12970.4	0.10333333333333333	40	40
6550620.0	0.0	0.0	40	40
6551280.0	17991.2	0.14333333333333334	40	40
6551340.0	0.0	0.0	40	40
6554760.0	12133.6	0.09666666666666666	40	40
6554820.0	0.0	0.0	40	40
6556020.0	19037.2	0.15166666666666667	40	40
6556080.0	0.0	0.0	40	40
6556560.0	18200.399999999998	0.145	40	40
6556620.0	0.0	0.0	40	40
6559860.0	22802.8	0.18166666666666667	40	40
6559920.0	0.0	0.0	40	40
6560100.0	11296.8	0.09	40	40
6560160.0	0.0	0.0	40	40
6584280.0	24267.2	0.19333333333333333	40	40
6584340.0	0.0	0.0	40	40
6592260.0	11506.0	0.09166666666666666	40	40
6592320.0	0.0	0.0	40	40
6592560.0	13598.000000000002	0.10833333333333334	40	40
6592620.0	0.0	0.0	40	40
6592920.0	21338.4	0.17	40	40
6592980.0	0.0	0.0	40	40
6593040.0	18618.8	0.14833333333333334	40	40
6593100.0	0.0	0.0	40	40
6593340.0	18200.399999999998	0.145	40	40
6593400.0	0.0	0.0	40	40
6593520.0	23848.800000000003	0.19	40	40
6593580.0	0.0	0.0	40	40
6593760.0	21129.2	0.16833333333333333	40	40
6593820.0	0.0	0.0	40	40
6593880.0	15899.2	0.12666666666666668	40	40
6593940.0	0.0	0.0	40	40
6594720.0	19037.2	0.15166666666666667	40	40
6594780.0	0.0	0.0	40	40
6595320.0	19455.6	0.155	40	40
6595380.0	0.0	0.0	40	40
6595440.0	15062.4	0.12	40	40
6595500.0	0.0	0.0	40	40
6595980.0	10459.999999999998	0.08333333333333333	40	40
6596040.0	0.0	0.0	40	40
6597120.0	13598.000000000002	0.10833333333333334	40	40
6597180.0	0.0	0.0	40	40
6597360.0	13388.800000000001	0.10666666666666667	40	40
6597420.0	0.0	0.0	40	40
6597780.0	17154.399999999998	0.13666666666666666	40	40
6597840.0	0.0	0.0	40	40
6598020.0	20710.8	0.165	40	40
6598080.0	0.0	0.0	40	40
6598320.0	14434.800000000001	0.115	40	40
6598380.0	0.0	0.0	40	40
6600180.0	15271.6	0.12166666666666667	40	40
6600240.0	0.0	0.0	40	40
6600420.0	34099.600000000006	0.27166666666666667	40	40
6600480.0	0.0	0.0	40	40
6603420.0	13179.6	0.105	40	40
6603480.0	0.0	0.0	40	40
6607440.0	11087.599999999999	0.08833333333333333	40	40
6607500.0	0.0	0.0	40	40
6613260.0	17154.399999999998	0.13666666666666666	40	40
6613320.0	0.0	0.0	40	40
6615540.0	10250.8	0.08166666666666667	40	40
6615600.0	0.0	0.0	40	40
6617100.0	16945.2	0.135	40	40
6617160.0	0.0	0.0	40	40
6617220.0	12552.000000000002	0.1	40	40
6617280.0	0.0	0.0	40	40
6617700.0	18409.6	0.14666666666666667	40	40
6617760.0	0.0	0.0	40	40
6620520.0	11296.8	0.09	40	40
6620580.0	0.0	0.0	40	40
6621240.0	15062.4	0.12	40	40
6621300.0	0.0	0.0	40	40
6621720.0	20710.8	0.165	40	40
6621780.0	0.0	0.0	40	40
6622080.0	18618.8	0.14833333333333334	40	40
6622140.0	0.0	0.0	40	40
6622800.0	14853.2	0.11833333333333333	40	40
6622860.0	0.0	0.0	40	40
6624660.0	23639.6	0.18833333333333332	40	40
6624720.0	0.0	0.0	40	40
6624960.0	20710.8	0.165	40	40
6625020.0	0.0	0.0	40	40
6633960.0	18200.399999999998	0.145	40	40
6634020.0	0.0	0.0	40	40
6636660.0	19455.6	0.155	40	40
6636720.0	0.0	0.0	40	40
6642540.0	15062.4	0.12	40	40
6642600.0	0.0	0.0	40	40
6643140.0	10878.4	0.08666666666666667	40	40
6643200.0	0.0	0.0	40	40
6643440.0	14434.800000000001	0.115	40	40
6643500.0	0.0	0.0	40	40
6644100.0	20083.2	0.16	40	40
6644160.0	0.0	0.0	40	40
6647520.0	23012.0	0.18333333333333332	40	40
6647580.0	0.0	0.0	40	40
6653340.0	12970.4	0.10333333333333333	40	40
6653400.0	0.0	0.0	40	40
6668340.0	15271.6	0.12166666666666667	40	40
6668400.0	0.0	0.0	40	40
6676620.0	23430.4	0.18666666666666668	40	40
6676680.0	0.0	0.0	40	40
6677280.0	18409.6	0.14666666666666667	40	40
6677340.0	0.0	0.0	40	40
6678060.0	18618.8	0.14833333333333334	40	40
6678120.0	0.0	0.0	40	40
6678360.0	19037.2	0.15166666666666667	40	40
6678420.0	0.0	0.0	40	40
6678840.0	17154.399999999998	0.13666666666666666	40	40
6678900.0	0.0	0.0	40	40
6679020.0	13598.000000000002	0.10833333333333334	40	40
6679080.0	0.0	0.0	40	40
6679140.0	29078.8	0.23166666666666666	40	40
6679200.0	0.0	0.0	40	40
6679740.0	24476.4	0.195	40	40
6679800.0	0.0	0.0	40	40
6680820.0	18200.399999999998	0.145	40	40
6680880.0	0.0	0.0	40	40
6683220.0	13179.6	0.105	40	40
6683280.0	0.0	0.0	40	40
6686940.0	19037.2	0.15166666666666667	40	40
6687000.0	0.0	0.0	40	40
6689700.0	23221.199999999997	0.185	40	40
6689760.0	0.0	0.0	40	40
6691680.0	14225.6	0.11333333333333333	40	40
6691740.0	0.0	0.0	40	40
6692580.0	16945.2	0.135	40	40
6692640.0	0.0	0.0	40	40
6696960.0	12970.4	0.10333333333333333	40	40
6697020.0	0.0	0.0	40	40
6697320.0	18828.0	0.15	40	40
6697380.0	0.0	0.0	40	40
6708060.0	11715.2	0.09333333333333334	40	40
6708120.0	0.0	0.0	40	40
6717360.0	19873.999999999996	0.15833333333333333	40	40
6717420.0	0.0	0.0	40	40
6718140.0	14853.2	0.11833333333333333	40	40
6718200.0	0.0	0.0	40	40
6720480.0	20919.999999999996	0.16666666666666666	40	40
6720540.0	0.0	0.0	40	40
6720600.0	20083.2	0.16	40	40
6720660.0	0.0	0.0	40	40
6721860.0	15271.6	0.12166666666666667	40	40
6721920.0	0.0	0.0	40	40
6722580.0	20083.2	0.16	40	40
6722640.0	0.0	0.0	40	40
6722940.0	25104.000000000004	0.2	40	40
6723000.0	0.0	0.0	40	40
6724680.0	19037.2	0.15166666666666667	40	40
6724740.0	0.0	0.0	40	40
6724800.0	21756.8	0.17333333333333334	40	40
6724860.0	0.0	0.0	40	40
6727680.0	22384.4	0.17833333333333334	40	40
6727740.0	0.0	0.0	40	40
6729000.0	19455.6	0.155	40	40
6729060.0	0.0	0.0	40	40
6729840.0	14016.4	0.11166666666666666	40	40
6729900.0	0.0	0.0	40	40
6731220.0	16736.0	0.13333333333333333	40	40
6731280.0	0.0	0.0	40	40
6731640.0	13598.000000000002	0.10833333333333334	40	40
6731700.0	0.0	0.0	40	40
6731760.0	24058.0	0.19166666666666668	40	40
6731820.0	14644.0	0.11666666666666667	40	40
6731880.0	0.0	0.0	40	40
6744300.0	15899.2	0.12666666666666668	40	40
6744360.0	0.0	0.0	40	40
6746640.0	12970.4	0.10333333333333333	40	40
6746700.0	0.0	0.0	40	40
6761400.0	15062.4	0.12	40	40
6761460.0	0.0	0.0	40	40
6763080.0	15271.6	0.12166666666666667	40	40
6763140.0	0.0	0.0	40	40
6763620.0	13598.000000000002	0.10833333333333334	40	40
6763680.0	0.0	0.0	40	40
6763980.0	19873.999999999996	0.15833333333333333	40	40
6764040.0	0.0	0.0	40	40
6764160.0	23430.4	0.18666666666666668	40	40
6764220.0	0.0	0.0	40	40
6765000.0	18828.0	0.15	40	40
6765060.0	0.0	0.0	40	40
6765180.0	20292.399999999998	0.16166666666666665	40	40
6765240.0	0.0	0.0	40	40
6765720.0	39747.99999999999	0.31666666666666665	40	40
6765780.0	0.0	0.0	40	40
6766020.0	17363.6	0.13833333333333334	40	40
6766080.0	14644.0	0.11666666666666667	40	40
6766140.0	0.0	0.0	40	40
6766200.0	19873.999999999996	0.15833333333333333	40	40
6766260.0	0.0	0.0	40	40
6771000.0	16736.0	0.13333333333333333	40	40
6771060.0	0.0	0.0	40	40
6771720.0	14016.4	0.11166666666666666	40	40
6771780.0	0.0	0.0	40	40
6772560.0	11087.599999999999	0.08833333333333333	40	40
6772620.0	0.0	0.0	40	40
6773520.0	16526.8	0.13166666666666665	40	40
6773580.0	0.0	0.0	40	40
6783780.0	19246.399999999998	0.15333333333333332	40	40
6783840.0	17572.800000000003	0.14	40	40
6783900.0	0.0	0.0	40	40
6784440.0	15690.0	0.125	40	40
6784500.0	0.0	0.0	40	40
6788940.0	21129.2	0.16833333333333333	40	40
6789000.0	0.0	0.0	40	40
6793380.0	20919.999999999996	0.16666666666666666	40	40
6793440.0	17991.2	0.14333333333333334	40	40
6793500.0	0.0	0.0	40	40
6796320.0	16108.399999999998	0.12833333333333333	40	40
6796380.0	0.0	0.0	40	40
6802380.0	16108.399999999998	0.12833333333333333	40	40
6802440.0	0.0	0.0	40	40
6807120.0	11296.8	0.09	40	40
6807180.0	0.0	0.0	40	40
6807600.0	30752.399999999998	0.245	40	40
6807660.0	0.0	0.0	40	40
6808020.0	19455.6	0.155	40	40
6808080.0	0.0	0.0	40	40
6808140.0	14644.0	0.11666666666666667	40	40
6808200.0	0.0	0.0	40	40
6809160.0	16526.8	0.13166666666666665	40	40
6809220.0	0.0	0.0	40	40
6810900.0	19246.399999999998	0.15333333333333332	40	40
6810960.0	0.0	0.0	40	40
6811380.0	18200.399999999998	0.145	40	40
6811440.0	0.0	0.0	40	40
6811500.0	12342.8	0.09833333333333333	40	40
6811560.0	0.0	0.0	40	40
6812400.0	22175.199999999997	0.17666666666666667	40	40
6812460.0	0.0	0.0	40	40
6814260.0	18409.6	0.14666666666666667	40	40
6814320.0	0.0	0.0	40	40
6815520.0	9832.4	0.07833333333333334	40	40
6815580.0	0.0	0.0	40	40
6815820.0	16526.8	0.13166666666666665	40	40
6815880.0	0.0	0.0	40	40
6816900.0	12342.8	0.09833333333333333	40	40
6816960.0	20919.999999999996	0.16666666666666666	40	40
6817020.0	0.0	0.0	40	40
6818100.0	20710.8	0.165	40	40
6818160.0	0.0	0.0	40	40
6818220.0	34099.600000000006	0.27166666666666667	40	40
6818280.0	0.0	0.0	40	40
6819480.0	19873.999999999996	0.15833333333333333	40	40
6819540.0	0.0	0.0	40	40
6849300.0	17154.399999999998	0.13666666666666666	40	40
6849360.0	0.0	0.0	40	40
6849480.0	16945.2	0.135	40	40
6849540.0	0.0	0.0	40	40
6849900.0	12970.4	0.10333333333333333	40	40
6849960.0	0.0	0.0	40	40
6850080.0	11087.599999999999	0.08833333333333333	40	40
6850140.0	15899.2	0.12666666666666668	40	40
6850200.0	0.0	0.0	40	40
6850320.0	15271.6	0.12166666666666667	40	40
6850380.0	0.0	0.0	40	40
6850680.0	12761.2	0.10166666666666667	40	40
6850740.0	0.0	0.0	40	40
6850920.0	10669.2	0.085	40	40
6850980.0	0.0	0.0	40	40
6851460.0	15690.0	0.125	40	40
6851520.0	0.0	0.0	40	40
6851820.0	13179.6	0.105	40	40
6851880.0	0.0	0.0	40	40
6852000.0	21965.999999999996	0.175	40	40
6852060.0	0.0	0.0	40	40
6852240.0	10669.2	0.085	40	40
6852300.0	0.0	0.0	40	40
6855120.0	22175.199999999997	0.17666666666666667	40	40
6855180.0	0.0	0.0	40	40
6868080.0	18828.0	0.15	40	40
6868140.0	0.0	0.0	40	40
6871020.0	19037.2	0.15166666666666667	40	40
6871080.0	0.0	0.0	40	40
6874380.0	17572.800000000003	0.14	40	40
6874440.0	0.0	0.0	40	40
6874800.0	14225.6	0.11333333333333333	40	40
6874860.0	0.0	0.0	40	40
6878400.0	16945.2	0.135	40	40
6878460.0	0.0	0.0	40	40
6880980.0	22384.4	0.17833333333333334	40	40
6881040.0	0.0	0.0	40	40
6881940.0	15690.0	0.125	40	40
6882000.0	0.0	0.0	40	40
6887160.0	14434.800000000001	0.115	40	40
6887220.0	0.0	0.0	40	40
6891600.0	21129.2	0.16833333333333333	40	40
6891660.0	0.0	0.0	40	40
6891900.0	15271.6	0.12166666666666667	40	40
6891960.0	0.0	0.0	40	40
6892140.0	15062.4	0.12	40	40
6892200.0	0.0	0.0	40	40
6895260.0	16108.399999999998	0.12833333333333333	40	40
6895320.0	0.0	0.0	40	40
6896280.0	16108.399999999998	0.12833333333333333	40	40
6896340.0	0.0	0.0	40	40
6897660.0	12342.8	0.09833333333333333	40	40
6897720.0	0.0	0.0	40	40
6900540.0	23221.199999999997	0.185	40	40
6900600.0	0.0	0.0	40	40
6900660.0	15690.0	0.125	40	40
6900720.0	0.0	0.0	40	40
6900900.0	17363.6	0.13833333333333334	40	40
6900960.0	0.0	0.0	40	40
6901080.0	24058.0	0.19166666666666668	40	40
6901140.0	0.0	0.0	40	40
6901200.0	17154.399999999998	0.13666666666666666	40	40
6901260.0	0.0	0.0	40	40
6901500.0	19455.6	0.155	40	40
6901560.0	0.0	0.0	40	40
6902820.0	18200.399999999998	0.145	40	40
6902880.0	0.0	0.0	40	40
6904200.0	16526.8	0.13166666666666665	40	40
6904260.0	0.0	0.0	40	40
6904440.0	20710.8	0.165	40	40
6904500.0	0.0	0.0	40	40
6933900.0	15271.6	0.12166666666666667	40	40
6933960.0	0.0	0.0	40	40
6936060.0	16526.8	0.13166666666666665	40	40
6936120.0	0.0	0.0	40	40
6936240.0	17782.0	0.14166666666666666	40	40
6936300.0	0.0	0.0	40	40
6936360.0	35354.8	0.2816666666666667	40	40
6936420.0	0.0	0.0	40	40
6936540.0	18618.8	0.14833333333333334	40	40
6936600.0	0.0	0.0	40	40
6938940.0	10669.2	0.085	40	40
6939000.0	0.0	0.0	40	40
6941700.0	16945.2	0.135	40	40
6941760.0	0.0	0.0	40	40
6945480.0	19246.399999999998	0.15333333333333332	40	40
6945540.0	0.0	0.0	40	40
6949140.0	11296.8	0.09	40	40
6949200.0	0.0	0.0	40	40
6954300.0	17154.399999999998	0.13666666666666666	40	40
6954360.0	0.0	0.0	40	40
6957600.0	14853.2	0.11833333333333333	40	40
6957660.0	0.0	0.0	40	40
6965760.0	17991.2	0.14333333333333334	40	40
6965820.0	0.0	0.0	40	40
6968460.0	20919.999999999996	0.16666666666666666	40	40
6968520.0	0.0	0.0	40	40
6972060.0	11506.0	0.09166666666666666	40	40
6972120.0	19246.399999999998	0.15333333333333332	40	40
6972180.0	0.0	0.0	40	40
6973740.0	19246.399999999998	0.15333333333333332	40	40
6973800.0	0.0	0.0	40	40
6977280.0	16736.0	0.13333333333333333	40	40
6977340.0	0.0	0.0	40	40
6977880.0	18200.399999999998	0.145	40	40
6977940.0	0.0	0.0	40	40
6978780.0	15271.6	0.12166666666666667	40	40
6978840.0	0.0	0.0	40	40
6979140.0	19455.6	0.155	40	40
6979200.0	0.0	0.0	40	40
6982860.0	15062.4	0.12	40	40
6982920.0	0.0	0.0	40	40
6983460.0	17154.399999999998	0.13666666666666666	40	40
6983520.0	0.0	0.0	40	40
6988320.0	10250.8	0.08166666666666667	40	40
6988380.0	0.0	0.0	40	40
6989220.0	24267.2	0.19333333333333333	40	40
6989280.0	0.0	0.0	40	40
6989400.0	20292.399999999998	0.16166666666666665	40	40
6989460.0	0.0	0.0	40	40
6989820.0	22175.199999999997	0.17666666666666667	40	40
6989880.0	0.0	0.0	40	40
6990600.0	15899.2	0.12666666666666668	40	40
6990660.0	0.0	0.0	40	40
6990720.0	17154.399999999998	0.13666666666666666	40	40
6990780.0	0.0	0.0	40	40
6990900.0	11924.400000000001	0.095	40	40
6990960.0	0.0	0.0	40	40
7021800.0	15062.4	0.12	40	40
7021860.0	0.0	0.0	40	40
7022460.0	14434.800000000001	0.115	40	40
7022520.0	0.0	0.0	40	40
7023000.0	20501.6	0.16333333333333333	40	40
7023060.0	0.0	0.0	40	40
7023120.0	19873.999999999996	0.15833333333333333	40	40
7023180.0	0.0	0.0	40	40
7023720.0	20710.8	0.165	40	40
7023780.0	0.0	0.0	40	40
7024380.0	17991.2	0.14333333333333334	40	40
7024440.0	0.0	0.0	40	40
7025160.0	20919.999999999996	0.16666666666666666	40	40
7025220.0	0.0	0.0	40	40
7025280.0	18828.0	0.15	40	40
7025340.0	0.0	0.0	40	40
7032240.0	14225.6	0.11333333333333333	40	40
7032300.0	0.0	0.0	40	40
7033560.0	14853.2	0.11833333333333333	40	40
7033620.0	0.0	0.0	40	40
7037220.0	16526.8	0.13166666666666665	40	40
7037280.0	0.0	0.0	40	40
7038180.0	8577.199999999999	0.06833333333333333	40	40
7038240.0	0.0	0.0	40	40
7038900.0	24685.6	0.19666666666666666	40	40
7038960.0	0.0	0.0	40	40
7039500.0	22802.8	0.18166666666666667	40	40
7039560.0	0.0	0.0	40	40
7042680.0	19664.8	0.15666666666666668	40	40
7042740.0	0.0	0.0	40	40
7043160.0	14016.4	0.11166666666666666	40	40
7043220.0	0.0	0.0	40	40
7044000.0	22384.4	0.17833333333333334	40	40
7044060.0	0.0	0.0	40	40
7045140.0	16945.2	0.135	40	40
7045200.0	0.0	0.0	40	40
7050900.0	16736.0	0.13333333333333333	40	40
7050960.0	0.0	0.0	40	40
7054920.0	15480.8	0.12333333333333334	40	40
7054980.0	0.0	0.0	40	40
7060440.0	21547.6	0.17166666666666666	40	40
7060500.0	0.0	0.0	40	40
7063260.0	16526.8	0.13166666666666665	40	40
7063320.0	0.0	0.0	40	40
7064040.0	31380.0	0.25	40	40
7064100.0	0.0	0.0	40	40
7064280.0	14853.2	0.11833333333333333	40	40
7064340.0	0.0	0.0	40	40
7066140.0	16736.0	0.13333333333333333	40	40
7066200.0	0.0	0.0	40	40
7066680.0	19037.2	0.15166666666666667	40	40
7066740.0	0.0	0.0	40	40
7066920.0	18409.6	0.14666666666666667	40	40
7066980.0	0.0	0.0	40	40
7067160.0	14853.2	0.11833333333333333	40	40
7067220.0	0.0	0.0	40	40
7068420.0	14225.6	0.11333333333333333	40	40
7068480.0	0.0	0.0	40	40
7068960.0	11087.599999999999	0.08833333333333333	40	40
7069020.0	0.0	0.0	40	40
7069380.0	12552.000000000002	0.1	40	40
7069440.0	8786.400000000001	0.07	40	40
7069500.0	0.0	0.0	40	40
7069620.0	18618.8	0.14833333333333334	40	40
7069680.0	0.0	0.0	40	40
7070460.0	19455.6	0.155	40	40
7070520.0	0.0	0.0	40	40
7070580.0	11087.599999999999	0.08833333333333333	40	40
7070640.0	0.0	0.0	40	40
7070820.0	19873.999999999996	0.15833333333333333	40	40
7070880.0	0.0	0.0	40	40
7072260.0	14434.800000000001	0.115	40	40
7072320.0	0.0	0.0	40	40
7074900.0	17991.2	0.14333333333333334	40	40
7074960.0	0.0	0.0	40	40
7075740.0	18828.0	0.15	40	40
7075800.0	0.0	0.0	40	40
7076520.0	15690.0	0.125	40	40
7076580.0	0.0	0.0	40	40
7081620.0	16108.399999999998	0.12833333333333333	40	40
7081680.0	0.0	0.0	40	40
7111200.0	20501.6	0.16333333333333333	40	40
7111260.0	0.0	0.0	40	40
7113000.0	13598.000000000002	0.10833333333333334	40	40
7113060.0	16317.600000000002	0.13	40	40
7113120.0	0.0	0.0	40	40
7113240.0	17154.399999999998	0.13666666666666666	40	40
7113300.0	15690.0	0.125	40	40
7113360.0	0.0	0.0	40	40
7113420.0	17782.0	0.14166666666666666	40	40
7113480.0	0.0	0.0	40	40
7113960.0	12970.4	0.10333333333333333	40	40
7114020.0	0.0	0.0	40	40
7116960.0	15690.0	0.125	40	40
7117020.0	0.0	0.0	40	40
7126560.0	12133.6	0.09666666666666666	40	40
7126620.0	0.0	0.0	40	40
7127100.0	19037.2	0.15166666666666667	40	40
7127160.0	0.0	0.0	40	40
7135020.0	14434.800000000001	0.115	40	40
7135080.0	0.0	0.0	40	40
7142100.0	22384.4	0.17833333333333334	40	40
7142160.0	0.0	0.0	40	40
7142460.0	16526.8	0.13166666666666665	40	40
7142520.0	0.0	0.0	40	40
7142640.0	18409.6	0.14666666666666667	40	40
7142700.0	0.0	0.0	40	40
7143360.0	15271.6	0.12166666666666667	40	40
7143420.0	0.0	0.0	40	40
7144500.0	14225.6	0.11333333333333333	40	40
7144560.0	0.0	0.0	40	40
7145460.0	14434.800000000001	0.115	40	40
7145520.0	0.0	0.0	40	40
7145580.0	18618.8	0.14833333333333334	40	40
7145640.0	0.0	0.0	40	40
7145820.0	14853.2	0.11833333333333333	40	40
7145880.0	0.0	0.0	40	40
7149660.0	15480.8	0.12333333333333334	40	40
7149720.0	0.0	0.0	40	40
7154220.0	10041.6	0.08	40	40
7154280.0	0.0	0.0	40	40
7159740.0	15062.4	0.12	40	40
7159800.0	0.0	0.0	40	40
7159980.0	14853.2	0.11833333333333333	40	40
7160040.0	0.0	0.0	40	40
7161120.0	16945.2	0.135	40	40
7161180.0	0.0	0.0	40	40
7161480.0	13179.6	0.105	40	40
7161540.0	0.0	0.0	40	40
7163220.0	13179.6	0.105	40	40
7163280.0	0.0	0.0	40	40
7166280.0	12970.4	0.10333333333333333	40	40
7166340.0	0.0	0.0	40	40
