x,y
-0.001,293.4431438903808
1727.999,295.1921445617676
3455.999,295.7126841125488
3456.001,295.7126841125488
5184.001,295.6012141113281
6912.001,295.5230720825195
8640.001,295.4838788757324
10368.001,295.4648474121093
12096.001,295.4508258361817
13824.001,295.4375985107422
15552.001,295.4230881652832
17280.001,295.4045760192871
19007.99904789014,295.403293000717
20735.999,295.4555913391113
22463.999,295.4571798400879
22464.001,295.4571798400879
24192.001,295.4566299743652
25920.00008257,295.198498702721
27647.999,295.4172534790039
27648.001,295.4172534790039
29376.001,295.2023781738282
31103.99972365099,294.7124176287445
32831.999,295.5765923461914
32832.001,295.5765923461914
34560.00001867126,282.4608970968263
36287.999,295.0957958679199
38015.999,295.7631495666504
39743.999,295.839641998291
39744.001,295.839641998291
41472.001,295.8329825134277
43200.001,295.7910094299316
44928.001,295.7328458557129
46656.001,295.6682060852051
48384.00068642378,295.5665114930637
50111.999,295.5854207458496
51839.999,295.7639438171387
51840.001,295.7639438171387
53568.001,295.6320065917969
55296.001,295.5467774047851
57024.001,295.4975644226074
58752.00039688907,295.2204932912842
60479.999,295.3401195373535
62207.999,296.2062496948243
62208.001,296.2062496948243
63936.001,295.8978055725098
65664.00052873246,294.437851380831
67391.99900000001,294.8879160766601
69119.99900000001,295.5724378051758
69120.001,295.5724378051758
70847.99999557454,283.1267842727979
72575.999,295.6830830078125
74303.999,296.2557070617676
74304.00099999999,296.2557070617676
76032.001,295.7711837158203
77760.001,295.7704505615234
79488.001,295.6763624267578
81216.00099999999,295.5821215515137
82944.00099999999,295.5337333679199
84672.00099999999,295.4988474426269
86400.001,295.4774637756348
88128.001,295.4672912597656
89856.001,295.4613954772949
91584.001,295.4572103881836
93312.00100000002,295.4536362609863
95040.00100000002,295.4503065185547
96768.00100000002,295.4471600646972
98496.001,295.4446856689453
100224.001,295.4426694946288
101952.0007692312,295.4419668885216
103679.999,295.4420585327149
105407.999,295.4422723693847
107135.999,295.4425473022462
108863.999,295.4426389465332
110591.999,295.4427000427246
110592.001,295.4427000427246
112320.0001560321,295.1792533940502
114047.999,295.3715840759277
114048.001,295.3715840759277
115776.001,295.0798803100586
117503.999759423,294.4566996051132
119231.999,295.4747144470215
119232.001,295.4747144470215
120960.0000281704,282.1605177113156
122687.999,294.7451342773438
124415.999,295.468177154541
126143.999,295.5917442016601
127871.999,295.6407738952637
129599.999,295.6490829772949
129600.001,295.6490829772949
131327.9997785655,295.5501072171778
133055.999,295.7053831176758
133056.001,295.7053831176758
134784.001,295.6756598205566
136511.9991871654,295.6463031313839
138239.999,295.9306447753906
138240.001,295.9306447753906
139968.001,295.8320660705567
141696.001,295.7183355102538
143424.001,295.6220479125976
145152.000686913,295.2818338323935
146879.999,295.3449766845703
148607.999,296.0961849060059
148608.001,296.0961849060059
150336.001,295.7304936523437
152064.0005274331,294.2073660171252
153791.999,294.6786005249024
155519.999,295.4186586914062
155520.001,295.4186586914062
157248.0000077357,281.6137377855614
158975.999,295.206716003418
160703.999,296.0581830749512
160704.001,296.0581830749512
162432.0007821382,295.680853044399
164159.999,295.7269806213379
164160.001,295.7269806213379
165888.001,295.660599609375
167616.0007587214,295.6421180140552
169343.999,295.644653503418
169344.001,295.644653503418
171072.001,295.5835573120117
172800.001,295.5396291503906
