x,y
0,0.007158360909670591
36,0.007158360909670591
72,0.007158360909670591
108,0.007158360909670591
144,0.007158360909670591
180,0.007158360909670591
216,0.007158360909670591
252,0.007158360909670591
288,0.007158360909670591
324,0.007158360909670591
360,0.007158360909670591
396,0.007158360909670591
432,0.007158360909670591
468,0.007158360909670591
504.0000000000001,0.007158360909670591
540,0.007158360909670591
576,0.007158360909670591
612,0.007158360909670591
648,0.007158360909670591
684,0.007158360909670591
720,0.007158360909670591
756,0.007158360909670591
792,0.007158360909670591
828,0.007158360909670591
864,0.007158360909670591
900,0.007158360909670591
936,70.66197967529297
972.0000000000001,74.9214553833008
1008,79.33616638183595
1044,84.10659027099609
1080,89.42565155029297
1116,95.21339416503906
1152,101.3185195922852
1188,107.6921844482422
1224,114.2170562744141
1260,120.83740234375
1296,127.5631790161133
1332,134.1161499023438
1368,140.6317749023438
1404,147.0118255615234
1440,153.1090850830078
1476,158.7925262451172
1512,163.9255981445312
1548,168.2616882324219
1584,171.9518737792969
1620,175.1442565917969
1656,177.965576171875
1692,180.5238800048828
1728,182.8794097900391
1764,185.0756378173828
1800,187.1491851806641
1836,189.1347503662109
1872,191.0671691894531
1908,192.9267120361328
1944,194.7066497802734
1980,196.4431762695312
2016,198.1668548583984
2052,199.9030914306641
2088,201.6726684570312
2124,203.4922485351562
2160,205.3206176757812
2196,207.0898895263672
2232,208.8049621582031
2268,210.4705200195312
2304,212.0907135009766
2340,213.6691131591797
2376,215.2088317871094
2412,216.7125549316406
2448,218.1826019287109
2484,219.6209716796875
2520,221.0294036865234
2556,222.4093627929688
2592,223.7621307373047
2628,225.0888061523438
2664,226.3903350830078
2700,227.6675415039062
2736,227.6717681884766
2772,227.6717681884766
2808,227.6717681884766
2844,227.6717681884766
2880,227.6717681884766
2916,227.6717681884766
2952,227.6717681884766
2988,227.6717681884766
3024,227.6717681884766
3060,227.6717681884766
3096,227.6717681884766
3132,227.6717681884766
3168,227.6717681884766
3204,227.6717681884766
3240,227.6717681884766
3276,227.6717681884766
3312,227.6717681884766
3348,227.6717681884766
3384,227.6717681884766
3420,227.6717681884766
3456,227.6717681884766
3492,227.6717681884766
3528,227.6717681884766
3564,227.6717681884766
3600,227.6717681884766
