x,y
0,0.009340354241430759
36,0.009340354241430759
72,0.009340354241430759
108,0.009340354241430759
144,0.009340354241430759
180,0.009340354241430759
216,0.009340354241430759
252,0.009340354241430759
288,0.009340354241430759
324,0.009340354241430759
360,0.009340354241430759
396,0.009340354241430759
432,0.009340354241430759
468,0.009340354241430759
504.0000000000001,0.009340354241430759
540,0.009340354241430759
576,0.009340354241430759
612,0.009340354241430759
648,0.009340354241430759
684,0.009340354241430759
720,0.009340354241430759
756,0.009340354241430759
792,0.009340354241430759
828,0.009340354241430759
864,0.009340354241430759
900,0.009340354241430759
936,71.27106475830078
972.0000000000001,75.90590667724611
1008,81.05865478515626
1044,86.84841156005859
1080,93.30323791503906
1116,100.1617126464844
1152,107.3023681640625
1188,114.5731582641602
1224,121.7677230834961
1260,128.6534271240234
1296,135.2865447998047
1332,142.1146240234375
1368,148.9659118652344
1404,155.64111328125
1440,161.9555358886719
1476,167.5393524169922
1512,172.3935699462891
1548,176.8314514160156
1584,181.0292510986328
1620,185.0232238769531
1656,188.7377166748047
1692,192.1283111572266
1728,195.01171875
1764,197.4183959960938
1800,199.4404754638672
1836,201.1594390869141
1872,202.6467437744141
1908,203.9645080566406
1944,205.1661682128906
1980,206.2972869873047
2016,207.3962249755859
2052,208.494873046875
2088,209.6193237304688
2124,210.7905578613281
2160,212.0248107910156
2196,213.2595825195312
2232,214.4423980712891
2268,215.5792388916016
2304,216.6753234863281
2340,217.7351379394531
2376,218.7625427246094
2412,219.7608642578125
2448,220.73291015625
2484,221.6811065673828
2520,222.6074981689453
2556,223.5137939453125
2592,224.4014892578125
2628,225.2717742919922
2664,226.1257019042969
2700,226.9641265869141
2736,227.5236511230469
2772,227.649658203125
2808,227.6688537597656
2844,227.6714019775391
2880,227.6717376708984
2916,227.6717529296875
2952,227.6717529296875
2988,227.6717681884766
3024,227.6717681884766
3060,227.6717681884766
3096,227.6717681884766
3132,227.6717681884766
3168,227.6717681884766
3204,227.6717681884766
3240,227.6717681884766
3276,227.6717681884766
3312,227.6717681884766
3348,227.6717681884766
3384,227.6717681884766
3420,227.6717681884766
3456,227.6717681884766
3492,227.6717681884766
3528,227.6717681884766
3564,227.6717681884766
3600,227.6717681884766
